track,dataset,class_or_category,seed,variant,auroc,average_precision,pixel_auroc,test_count,memory_bytes,selected_epoch,nu,selected_gamma
Gaussian_OCSVM_equiv_SVDD,cifar10,1,6,nu_0.1,0.4696271265827766,0.9013512161882826,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,7,nu_0.01,0.47087544443094426,0.9019167620989029,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,7,nu_0.1,0.47097646708255925,0.9020942060327781,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,8,nu_0.01,0.46181313124315937,0.9039815898545321,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,1,8,nu_0.1,0.46194668809487527,0.903980215142292,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,1,9,nu_0.01,0.47303936828089016,0.8935467438001723,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,1,9,nu_0.1,0.47245063621617006,0.8934182811947611,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,1,10,nu_0.01,0.47069827713092294,0.8958156365023368,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,1,10,nu_0.1,0.470355537578416,0.8957394588590565,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,2,1,nu_0.01,0.6825058521527465,0.9433946758425389,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,1,nu_0.1,0.6824978938063166,0.9433172341530542,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,2,nu_0.01,0.6883324225456126,0.9433826731666165,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,2,nu_0.1,0.688274884826177,0.9432725055222786,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,3,nu_0.01,0.6886092907909503,0.9449131349187689,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,3,nu_0.1,0.688568420177614,0.9448234450259521,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,4,nu_0.01,0.693636549345769,0.9464263675362138,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,4,nu_0.1,0.6936538847451121,0.946361141221439,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,5,nu_0.01,0.6871036009725751,0.9430212106632988,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,5,nu_0.1,0.6871146714842635,0.9429769950316962,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,6,nu_0.01,0.6915941227395153,0.9445126227700942,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,6,nu_0.1,0.6915877692250515,0.9444303360894221,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,7,nu_0.01,0.6873911085772217,0.9440284075533332,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,7,nu_0.1,0.6874078769629319,0.9439621841420766,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,8,nu_0.01,0.6870055694869699,0.944650751646386,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,8,nu_0.1,0.6869449562892254,0.9445471730126984,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,9,nu_0.01,0.6730419975829494,0.9356013990605129,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,2,9,nu_0.1,0.6733893242979797,0.9357155934695427,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,2,10,nu_0.01,0.6880767613941736,0.9449251721191959,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,2,10,nu_0.1,0.6880146668554824,0.9448361058609072,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,1,nu_0.01,0.5075926085092854,0.9031515145907705,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,3,1,nu_0.1,0.5075524707620733,0.9031430001291657,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,3,2,nu_0.01,0.5162018211502415,0.9031379933366837,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,2,nu_0.1,0.5160095311775054,0.9028306358962914,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,3,nu_0.01,0.5046447027528784,0.9023532364486401,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,3,3,nu_0.1,0.5045503539810748,0.9023390624783526,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,3,4,nu_0.01,0.49901666680766127,0.9017145360795089,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,3,4,nu_0.1,0.49895037624057315,0.9017067605662947,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,3,5,nu_0.01,0.5158114073812466,0.9029848202026323,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,5,nu_0.1,0.5156885450766786,0.9027349745323373,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,6,nu_0.01,0.5150443707588582,0.9039963562544244,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,6,nu_0.1,0.5148730991377803,0.9037441153904014,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,7,nu_0.01,0.497183186092246,0.8998666948485878,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,3,7,nu_0.1,0.4968731771252829,0.8997920590404292,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,3,8,nu_0.01,0.5163276022111695,0.905211956092987,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,8,nu_0.1,0.5161580238019368,0.9049102223971567,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,3,9,nu_0.01,0.5024485886301622,0.9002148895581443,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,3,9,nu_0.1,0.5023656225703648,0.9001890690758289,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,3,10,nu_0.01,0.5002899835864133,0.9020315851438314,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,3,10,nu_0.1,0.49974778884901955,0.9018972657270976,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,4,1,nu_0.01,0.7720236164968355,0.9637633118660069,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,1,nu_0.1,0.7719943436225756,0.9637346652798913,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,2,nu_0.01,0.7721606729959063,0.9633700414445675,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,2,nu_0.1,0.7721808926190098,0.9633752642453925,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,3,nu_0.01,0.7716122417877775,0.9640655581180197,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,3,nu_0.1,0.7716220784438688,0.9640663167886057,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,4,nu_0.01,0.7742125256165195,0.964665188935845,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,4,nu_0.1,0.7742058688231719,0.9646625930360926,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,5,nu_0.01,0.7739027289150899,0.9636210573854194,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,5,nu_0.1,0.7739429359268667,0.9635986267523811,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,6,nu_0.01,0.7734547159746755,0.9636428986224401,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,6,nu_0.1,0.7734869617685124,0.9636204562164008,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,4,7,nu_0.01,0.7781675892944029,0.9656156674926751,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,7,nu_0.1,0.7781860070295272,0.9656189069148551,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,8,nu_0.01,0.775166599703515,0.9647974196864574,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,8,nu_0.1,0.77517532800399,0.9648000318500451,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,9,nu_0.01,0.7735721357193954,0.9635703643176892,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,9,nu_0.1,0.7735895735776124,0.9635743425574497,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,10,nu_0.01,0.7727023487485756,0.9646079486916262,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,4,10,nu_0.1,0.7727259042525908,0.9646124074389197,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,1,nu_0.01,0.4964207509938591,0.9070338392683657,,9000,,,0.01,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,1,nu_0.1,0.498019617393153,0.9081248233827438,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,2,nu_0.01,0.4867051907029359,0.8961646461401409,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,5,2,nu_0.1,0.48687183296582925,0.8962108249291245,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,5,3,nu_0.01,0.48847497194474854,0.8994073454397502,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,5,3,nu_0.1,0.4882661854556034,0.8991975004168667,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,5,4,nu_0.01,0.48925947195818864,0.9027006424695395,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,4,nu_0.1,0.48919429085665855,0.9026857900346656,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,5,nu_0.01,0.4990146565424687,0.9047330541987261,,9000,,,0.01,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,5,nu_0.1,0.5010410356022222,0.9062725827606645,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,6,nu_0.01,0.49378981535730526,0.9019964669485545,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,6,nu_0.1,0.4970038738675714,0.9057893153273484,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,7,nu_0.01,0.4976694692778434,0.9049038038902981,,9000,,,0.01,0.015625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,7,nu_0.1,0.49693440922228227,0.9054045712910384,,9000,,,0.1,0.0078125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,8,nu_0.01,0.4899638398980313,0.9030977005963765,,9000,,,0.01,0.015625
Gaussian_OCSVM_equiv_SVDD,cifar10,5,8,nu_0.1,0.4893754416104407,0.9036049070107331,,9000,,,0.1,0.0078125
Gaussian_OCSVM_equiv_SVDD,cifar10,5,9,nu_0.01,0.4908321141591185,0.89745257436412,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,5,9,nu_0.1,0.490753575680509,0.8974287339037217,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,5,10,nu_0.01,0.4923212541452112,0.9002908409097572,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,5,10,nu_0.1,0.4921305103153594,0.9000880122359769,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,6,1,nu_0.01,0.7417354648414787,0.9613405569124948,,9000,,,0.01,0.015625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,1,nu_0.1,0.7431355801890598,0.9615712295633191,,9000,,,0.1,0.015625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,2,nu_0.01,0.7504447977827351,0.9620812307847172,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,2,nu_0.1,0.7504753307706431,0.9620877417838161,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,3,nu_0.01,0.7539952063619613,0.9628436659107436,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,3,nu_0.1,0.754020144363319,0.9628450206688801,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,4,nu_0.01,0.7493951679169187,0.9614756427680168,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,4,nu_0.1,0.7493403880549945,0.9614577714535453,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,5,nu_0.01,0.7517659843246988,0.9610685432612719,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,5,nu_0.1,0.7517115146905011,0.9610499472742389,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,6,nu_0.01,0.7507902952184407,0.960812818481616,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,6,nu_0.1,0.7508362044842422,0.9608203458217537,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,7,nu_0.01,0.7490693545930808,0.9610990524119157,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,7,nu_0.1,0.7490130018214316,0.9610863249746158,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,6,8,nu_0.01,0.753634298064534,0.9619373697821302,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,8,nu_0.1,0.753677662478006,0.9619469982890696,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,6,9,nu_0.01,0.7502534960521643,0.9607232800859486,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,6,9,nu_0.1,0.7502008418943453,0.9606902372239656,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,6,10,nu_0.01,0.7507242272122103,0.9617534363494826,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,6,10,nu_0.1,0.7507734986362896,0.9617322156773402,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,1,nu_0.01,0.5209467138188313,0.9120251919216484,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,7,1,nu_0.1,0.5209136347788874,0.911998878913161,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,7,2,nu_0.01,0.5250154055886767,0.9112543986643127,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,2,nu_0.1,0.5250339967857585,0.9112450743538495,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,3,nu_0.01,0.5265493426065753,0.9122381416291322,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,3,nu_0.1,0.5237062026351155,0.9128037000953293,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,7,4,nu_0.01,0.5286266383512566,0.9134130792522474,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,4,nu_0.1,0.5286703928991985,0.9135547548630361,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,5,nu_0.01,0.4997948899061384,0.8990760672578311,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,7,5,nu_0.1,0.533263967182385,0.9128042932948964,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,6,nu_0.01,0.5305873216097101,0.9120625997313156,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,6,nu_0.1,0.5304673563258596,0.9119810343063218,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,7,nu_0.01,0.4981171301979934,0.9051779714606567,,9000,,,0.01,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,7,nu_0.1,0.5040407686188183,0.9074746244301186,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,8,nu_0.01,0.5276067831363693,0.9134792750184946,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,7,8,nu_0.1,0.5275519195333822,0.9134372862779581,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,7,9,nu_0.01,0.49579727181983535,0.9034119004042815,,9000,,,0.01,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,9,nu_0.1,0.5022306154024514,0.9057931244472398,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,7,10,nu_0.01,0.5276147863892117,0.9137013857176237,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,7,10,nu_0.1,0.5276655910117771,0.9138238243409276,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,8,1,nu_0.01,0.6977515526041855,0.9479190581328492,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,1,nu_0.1,0.6976924532315661,0.9479157669278101,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,2,nu_0.01,0.7003800610632618,0.946993557943593,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,2,nu_0.1,0.7002938901862771,0.9469866149561436,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,3,nu_0.01,0.6868551794843375,0.9463243140126899,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,8,3,nu_0.1,0.6869115670762964,0.9463179603162591,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,8,4,nu_0.01,0.6947635583278635,0.9479158276745083,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,4,nu_0.1,0.6946802097278217,0.9479119880986272,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,5,nu_0.01,0.6955357991822763,0.946659673948064,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,5,nu_0.1,0.6955003463779731,0.946657966163001,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,6,nu_0.01,0.695568690099339,0.9470259362450135,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,6,nu_0.1,0.6954968202368044,0.9470226112009594,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,7,nu_0.01,0.69570795299794,0.9471015378852452,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,7,nu_0.1,0.6956410169008834,0.94709686292,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,8,nu_0.01,0.690528962717688,0.946430227499521,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,8,nu_0.1,0.690495157871403,0.9464232199098472,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,9,nu_0.01,0.694230289532476,0.9462069961862272,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,9,nu_0.1,0.6941738889598058,0.9461997741974397,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,10,nu_0.01,0.6977354937122138,0.9481781564962062,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,8,10,nu_0.1,0.6976508890321114,0.9481707471962119,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,1,nu_0.01,0.4684913148143304,0.8947480842949622,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,1,nu_0.1,0.48724387792090346,0.912405339600938,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,2,nu_0.01,0.46337880215424476,0.8997270530879125,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,2,nu_0.1,0.4632672549717543,0.8997169527429907,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,3,nu_0.01,0.4633133598415051,0.8938696893778939,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,3,nu_0.1,0.4634259964809709,0.8938867995684702,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,4,nu_0.01,0.45966447819962586,0.900500304404243,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,4,nu_0.1,0.4595775238365208,0.9004826974196009,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,5,nu_0.01,0.4649110963202434,0.8918392625706314,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,5,nu_0.1,0.48224045423056544,0.9100392525881746,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,6,nu_0.01,0.4629100954475497,0.8921496323137461,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,6,nu_0.1,0.46240441035013463,0.8920380136417083,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,7,nu_0.01,0.4664024775427333,0.9013218854882872,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,7,nu_0.1,0.4662742406257852,0.9012969189081677,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,8,nu_0.01,0.4680196456032918,0.906301442294424,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,9,8,nu_0.1,0.4809127308496931,0.9118919150474841,,9000,,,0.1,0.0009765625
Gaussian_OCSVM_equiv_SVDD,cifar10,9,9,nu_0.01,0.46357960266477716,0.8919241761004421,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,9,nu_0.1,0.4636489453978427,0.8919330049789663,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,9,10,nu_0.01,0.4634764244250227,0.9047939099622296,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,cifar10,9,10,nu_0.1,0.47820669857206255,0.9119976225548799,,9000,,,0.1,0.0009765625
